"PROBEID","ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"229292_at","229292_at","erythrocyte membrane protein band 4.1 like 5","EPB41L5","57669","","","","wb40c08.x1 NCI_CGAP_GC6 Homo sapiens cDNA clone IMAGE:2308142 3-, mRNA sequence",4736851,"AI652872",NA,NA,"","2q14.2","Chromosome 2, NC_000002.12 (120013028..120179121)","cytoskeletal protein binding///protein domain specific binding","actomyosin structure organization///apical constriction///axial mesoderm morphogenesis///cellular response to transforming growth factor beta stimulus///ectoderm development///embryonic foregut morphogenesis///endoderm development///epithelial to mesenchymal transition///in utero embryonic development///left/right axis specification///mesoderm migration involved in gastrulation///negative regulation of cell-cell adhesion///negative regulation of protein binding///neural plate morphogenesis///paraxial mesoderm development///positive regulation of epithelial cell migration///positive regulation of epithelial to mesenchymal transition///positive regulation of focal adhesion assembly///positive regulation of protein binding///posttranscriptional regulation of gene expression///regulation of establishment of protein localization///somite rostral/caudal axis specification///substrate-dependent cell migration, cell attachment to substrate///unidimensional cell growth","cytoplasm///cytoskeleton///extrinsic component of membrane///focal adhesion///nucleus///plasma membrane///ruffle membrane","GO:0008092///GO:0019904","GO:0031032///GO:0003383///GO:0048319///GO:0071560///GO:0007398///GO:0048617///GO:0007492///GO:0001837///GO:0001701///GO:0070986///GO:0007509///GO:0022408///GO:0032091///GO:0001839///GO:0048339///GO:0010634///GO:0010718///GO:0051894///GO:0032092///GO:0010608///GO:0070201///GO:0032525///GO:0006931///GO:0009826","GO:0005737///GO:0005856///GO:0019898///GO:0005925///GO:0005634///GO:0005886///GO:0032587",-0.602804699999999,2.44437781818182,-2.41892684359581,0.023548220059444,0.999963124668809,-4.37802679324418,"EPB41L5","erythrocyte membrane protein band 4.1 like 5"
"229301_at","229301_at","taurine up-regulated 1 (non-protein coding)","TUG1","55000","Taurine upregulated 1 (non-protein coding)","TUG1","Hs.554829","zf47a01.s1 Soares retina N2b4HR Homo sapiens cDNA clone IMAGE:380040 3-, mRNA sequence",1526347,"AA046436",NA,NA,"","22q12.2","Chromosome 22, NC_000022.11 (30969211..30979395)","","","","","","",0.566231966666667,5.07170104545455,2.49015573223317,0.0201216762755512,0.999963124668809,-4.36476534755888,NA,NA
"229355_at","229355_at","ubiquitin conjugating enzyme E2 D3","UBE2D3","7323","","","","AU150386 NT2RP2 Homo sapiens cDNA clone NT2RP2002644 3-, mRNA sequence",55781822,"AU150386",NA,NA,"","4q24","Chromosome 4, NC_000004.12 (102794383..102868893, complement)","ATP binding///protein binding///ubiquitin conjugating enzyme activity///ubiquitin-protein transferase activity///ubiquitin-protein transferase activity","BMP signaling pathway///DNA repair///TRIF-dependent toll-like receptor signaling pathway///apoptotic process///cellular protein modification process///negative regulation of transcription from RNA polymerase II promoter///positive regulation of protein targeting to mitochondrion///proteasome-mediated ubiquitin-dependent protein catabolic process///protein K11-linked ubiquitination///protein K48-linked ubiquitination///protein autoubiquitination///protein monoubiquitination///protein polyubiquitination///protein ubiquitination///regulation of transcription from RNA polymerase II promoter in response to hypoxia///ubiquitin-dependent protein catabolic process","cytosol///endosome membrane///extracellular exosome///nucleoplasm///plasma membrane","GO:0005524///GO:0005515///GO:0061631///GO:0004842///GO:0004842","GO:0030509///GO:0006281///GO:0035666///GO:0006915///GO:0006464///GO:0000122///GO:1903955///GO:0043161///GO:0070979///GO:0070936///GO:0051865///GO:0006513///GO:0000209///GO:0016567///GO:0061418///GO:0006511","GO:0005829///GO:0010008///GO:0070062///GO:0005654///GO:0005886",-0.680127133333333,4.13709413636364,-2.74885687625092,0.0112014514813862,0.999963124668809,-4.31602791147001,"UBE2D3","ubiquitin conjugating enzyme E2 D3"
"229365_at","229365_at","protein phosphatase 1 regulatory subunit 3F","PPP1R3F","89801","","","","naa17g04.x1 NCI_CGAP_Pr28 Homo sapiens cDNA clone IMAGE:3255342 3-, mRNA sequence",11546199,"BF475372",NA,NA,"","Xp11.23","Chromosome X, NC_000023.11 (49269822..49301465)","glycogen binding///protein phosphatase binding","regulation of glycogen (starch) synthase activity///regulation of glycogen biosynthetic process","integral component of membrane///membrane","GO:2001069///GO:0019903","GO:2000465///GO:0005979","GO:0016021///GO:0016020",-0.528712799999998,7.76445463636364,-2.37899799242472,0.0256971079336175,0.999963124668809,-4.38541934003379,"PPP1R3F","protein phosphatase 1 regulatory subunit 3F"
"229415_at","229415_at","cytochrome c, somatic","CYCS","54205","","","","nac17c04.x1 NCI_CGAP_Brn23 Homo sapiens cDNA clone IMAGE:3277446 3-, mRNA sequence",11686180,"BF593856",NA,NA,"","7p15.3","Chromosome 7, NC_000007.14 (25118651..25125361, complement)","electron transporter, transferring electrons from CoQH2-cytochrome c reductase complex and cytochrome c oxidase complex activity///heme binding///metal ion binding///protein binding///contributes_to protein serine/threonine phosphatase activity","activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c///cellular respiration///intrinsic apoptotic signaling pathway///mitochondrial electron transport, cytochrome c to oxygen///mitochondrial electron transport, cytochrome c to oxygen///mitochondrial electron transport, ubiquinol to cytochrome c///mitochondrial electron transport, ubiquinol to cytochrome c///mitochondrion organization///protein dephosphorylation///response to reactive oxygen species","cytosol///cytosol///mitochondrial inner membrane///mitochondrial intermembrane space///mitochondrion///nucleus///protein phosphatase type 2A complex///respiratory chain","GO:0045155///GO:0020037///GO:0046872///GO:0005515///contributes_to GO:0004722","GO:0008635///GO:0045333///GO:0097193///GO:0006123///GO:0006123///GO:0006122///GO:0006122///GO:0007005///GO:0006470///GO:0000302","GO:0005829///GO:0005829///GO:0005743///GO:0005758///GO:0005739///GO:0005634///GO:0000159///GO:0070469",-0.710241666666665,4.64041845454545,-2.53805378818159,0.018084037104366,0.999963124668809,-4.35580101047401,"CYCS","cytochrome c, somatic"
"229427_at","229427_at","semaphorin 5A","SEMA5A","9037","","","","",NA,"",NA,NA,"","5p15.2","Chromosome 5, NC_000005.10 (9035026..9546121, complement)","chemorepellent activity///chondroitin sulfate proteoglycan binding///heparan sulfate proteoglycan binding///semaphorin receptor binding///semaphorin receptor binding///syndecan binding","axonal fasciculation///blood vessel endothelial cell proliferation involved in sprouting angiogenesis///cell adhesion///cell chemotaxis///cell-cell signaling///diencephalon development///negative chemotaxis///negative regulation of axon extension involved in axon guidance///negative regulation of axon extension involved in axon guidance///negative regulation of cell adhesion///negative regulation of endothelial cell apoptotic process///nervous system development///neural crest cell migration///positive chemotaxis///positive regulation of actin filament depolymerization///positive regulation of angiogenesis///positive regulation of axon extension involved in axon guidance///positive regulation of catenin import into nucleus///positive regulation of cell migration///positive regulation of endothelial cell chemotaxis///positive regulation of endothelial cell proliferation///positive regulation of protein kinase B signaling///semaphorin-plexin signaling pathway///signal clustering","extracellular exosome///integral component of membrane///membrane///plasma membrane","GO:0045499///GO:0035373///GO:0043395///GO:0030215///GO:0030215///GO:0045545","GO:0007413///GO:0002043///GO:0007155///GO:0060326///GO:0007267///GO:0021536///GO:0050919///GO:0048843///GO:0048843///GO:0007162///GO:2000352///GO:0007399///GO:0001755///GO:0050918///GO:0030836///GO:0045766///GO:0048842///GO:0035413///GO:0030335///GO:2001028///GO:0001938///GO:0051897///GO:0071526///GO:1990256","GO:0070062///GO:0016021///GO:0016020///GO:0005886",0.554025533333334,3.34916327272727,2.21800647443462,0.0363118397223746,0.999963124668809,-4.4148571748386,"SEMA5A","semaphorin 5A"
"229435_at","229435_at","GLIS family zinc finger 3","GLIS3","169792","","","","wu75e05.x1 NCI_CGAP_Kid3 Homo sapiens cDNA clone IMAGE:2525888 3-, mRNA sequence",5879132,"AW025602",NA,NA,"","9p24.2","Chromosome 9, NC_000009.12 (3824127..4310694, complement)","DNA binding///metal ion binding","negative regulation of transcription from RNA polymerase II promoter///positive regulation of transcription from RNA polymerase II promoter///transcription from RNA polymerase II promoter","Golgi apparatus///nucleoplasm///nucleus","GO:0003677///GO:0046872","GO:0000122///GO:0045944///GO:0006366","GO:0005794///GO:0005654///GO:0005634",0.680190066666668,3.68278486363636,2.0900941962666,0.0474251444289506,0.999963124668809,-4.43772942801712,"GLIS3","GLIS family zinc finger 3"
"229450_at","229450_at","interferon induced protein with tetratricopeptide repeats 3","IFIT3","3437","","","","oz56e10.x1 Soares_senescent_fibroblasts_NbHSF Homo sapiens cDNA clone IMAGE:1679370 3-, mRNA sequence",3399978,"AI075407",NA,NA,"","10q24","Chromosome 10, NC_000010.11 (89327819..89340968)","RNA binding///identical protein binding///molecular_function///protein binding","cellular response to interferon-alpha///defense response to virus///negative regulation of apoptotic process///negative regulation of cell proliferation///response to virus///type I interferon signaling pathway","cytoplasm///cytosol///mitochondrion","GO:0003723///GO:0042802///GO:0003674///GO:0005515","GO:0035457///GO:0051607///GO:0043066///GO:0008285///GO:0009615///GO:0060337","GO:0005737///GO:0005829///GO:0005739",1.10220863333334,5.16507254545455,2.14730568176198,0.0421235733904736,0.999963124668809,-4.42756348449974,"IFIT3","interferon induced protein with tetratricopeptide repeats 3"
"229461_x_at","229461_x_at","neuronal growth regulator 1","NEGR1","257194","","","","",NA,"",NA,NA,"","1p31.1","Chromosome 1, NC_000001.11 (71402942..72282850, complement)","protein binding","feeding behavior///locomotory behavior///positive regulation of neuron projection development///single organismal cell-cell adhesion","anchored component of membrane///extracellular exosome///plasma membrane","GO:0005515","GO:0007631///GO:0007626///GO:0010976///GO:0016337","GO:0031225///GO:0070062///GO:0005886",-1.09485006666667,4.83149054545455,-2.17141969722361,0.0400533285147016,0.999963124668809,-4.42324679304482,"NEGR1","neuronal growth regulator 1"
"229472_at","229472_at","SFT2 domain containing 3///WD repeat domain 33","SFT2D3///WDR33","84826///55339","","","","",NA,"",NA,NA,"","2q14.3///2q14.3","Chromosome 2, NC_000002.12 (127701023..127703833)///Chromosome 2, NC_000002.12 (127704234..127811187, complement)","poly(A) RNA binding","protein transport///vesicle-mediated transport///mRNA cleavage///mRNA processing///postreplication repair///spermatogenesis","integral component of membrane///membrane///collagen trimer///mRNA cleavage and polyadenylation specificity factor complex///nucleolus///nucleus","GO:0044822","GO:0015031///GO:0016192///GO:0006379///GO:0006397///GO:0006301///GO:0007283","GO:0016021///GO:0016020///GO:0005581///GO:0005847///GO:0005730///GO:0005634",0.5091146,3.90625959090909,2.1166522745685,0.0448939592700657,0.999963124668809,-4.43302390166785,"WDR33","WD repeat domain 33"
"229573_at","229573_at","ubiquitin specific peptidase 9, X-linked","USP9X","8239","","","","tu30e11.x1 NCI_CGAP_Pr28 Homo sapiens cDNA clone IMAGE:2252588 3-, mRNA sequence",4763026,"AI659456",NA,NA,"","Xp11.4","Chromosome X, NC_000023.11 (41085420..41236579)","co-SMAD binding///cysteine-type endopeptidase activity///cysteine-type peptidase activity///protein binding///thiol-dependent ubiquitin-specific protease activity","BMP signaling pathway///axon extension///cell division///cellular protein metabolic process///chromosome segregation///female gamete generation///mitotic nuclear division///negative regulation of transcription from RNA polymerase II promoter///neuron migration///protein deubiquitination///transforming growth factor beta receptor signaling pathway///ubiquitin-dependent protein catabolic process","cytoplasm///cytosol///growth cone///membrane","GO:0070410///GO:0004197///GO:0008234///GO:0005515///GO:0004843","GO:0030509///GO:0048675///GO:0051301///GO:0044267///GO:0007059///GO:0007292///GO:0007067///GO:0000122///GO:0001764///GO:0016579///GO:0007179///GO:0006511","GO:0005737///GO:0005829///GO:0030426///GO:0016020",-0.756821999999998,6.12581159090909,-2.46838595394928,0.0211165039774449,0.999963124668809,-4.36882780385562,"USP9X","ubiquitin specific peptidase 9 X-linked"
"229633_at","229633_at","integrator complex subunit 10","INTS10","55174","","","","zk88h03.s1 Soares_pregnant_uterus_NbHPU Homo sapiens cDNA clone IMAGE:489941 3-, mRNA sequence",1669972,"AA115512",NA,NA,"","8p21.3","Chromosome 8, NC_000008.11 (19817149..19852078)","protein binding///contributes_to protein binding","snRNA processing///snRNA transcription from RNA polymerase II promoter","integrator complex///nucleoplasm","GO:0005515///contributes_to GO:0005515","GO:0016180///GO:0042795","GO:0032039///GO:0005654",1.17894086666667,5.30591263636364,2.78101387366813,0.0103995186445557,0.999963124668809,-4.3099299079216,"INTS10","integrator complex subunit 10"
"229637_at","229637_at","RIC8 guanine nucleotide exchange factor B","RIC8B","55188","","","","zq39d08.s1 Stratagene hNT neuron (#937233) Homo sapiens cDNA clone IMAGE:632079 3-, mRNA sequence",1745055,"AA166891",NA,NA,"","12q23.3","Chromosome 12, NC_000012.12 (106774285..106889316)","G-protein alpha-subunit binding///GTPase activator activity///guanyl-nucleotide exchange factor activity","positive regulation of GTPase activity///regulation of G-protein coupled receptor protein signaling pathway","cell cortex///centrosome///cytoplasm///cytosol///plasma membrane","GO:0001965///GO:0005096///GO:0005085","GO:0043547///GO:0008277","GO:0005938///GO:0005813///GO:0005737///GO:0005829///GO:0005886",-0.637929233333328,6.72354590909091,-2.3817043735395,0.0255459410572056,0.999963124668809,-4.38491929423961,"RIC8B","RIC8 guanine nucleotide exchange factor B"
"229672_at","229672_at","ubiquinol-cytochrome c reductase complex assembly factor 1","UQCC1","55245","","","","zj33c03.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:452068 3-, mRNA sequence",2717043,"AA707125",NA,NA,"","20q11.22","Chromosome 20, NC_000020.11 (35302566..35412142, complement)","protein binding","mitochondrial respiratory chain complex III assembly///positive regulation of mitochondrial translation","cytoplasmic, membrane-bounded vesicle///mitochondrial inner membrane","GO:0005515","GO:0034551///GO:0070131","GO:0016023///GO:0005743",0.59183866666667,4.879304,2.12835630948895,0.0438174374428794,0.999963124668809,-4.43094264688888,"UQCC1","ubiquinol-cytochrome c reductase complex assembly factor 1"
"229673_at","229673_at","G-patch domain containing 2 like","GPATCH2L","55668","","","","",NA,"",NA,NA,"","14q24.3","Chromosome 14, NC_000014.9 (76151885..76214473)","protein binding","","","GO:0005515","","",0.723280266666669,4.18805195454545,2.14361217458809,0.0424490374101624,0.999963124668809,-4.42822304262368,"GPATCH2L","G-patch domain containing 2 like"
